student_id,name,gender,ethnicity,parent_education,lunch,test_prep,attendance_pct,study_hours_per_day,assignment_completion_pct,sleep_hours,social_media_hours,stress_level,extracurricular_hours,math,reading,writing,science,history,source,gender_encoded,ethnicity_encoded,parent_education_encoded,lunch_encoded,test_prep_encoded,final_score,pass_fail
651,Student_0651,male,group C,some high school,free/reduced,completed,90.2,4.1,65.3,7.6,2.2,4,3.5,51,56,53,66,50,kaggle,1,2,0,0,1,55.2,1
652,Student_0652,female,group A,high school,standard,completed,93.0,5.0,93.0,8.1,2.4,3,3.5,68,80,76,68,81,kaggle,0,0,1,1,1,74.6,1
653,Student_0653,female,group D,some college,standard,completed,90.6,5.6,93.4,8.2,1.4,3,3.5,85,86,98,79,91,kaggle,0,3,2,1,1,87.8,1
654,Student_0654,female,group A,associate's degree,standard,completed,80.4,4.2,87.0,6.9,2.5,5,4.3,65,70,74,70,70,kaggle,0,0,3,1,1,69.8,1
655,Student_0655,female,group B,some high school,standard,none,100.0,5.1,78.9,7.8,2.4,2,3.3,73,79,79,81,83,kaggle,0,1,0,1,0,79.0,1
656,Student_0656,female,group B,some college,standard,none,84.9,4.0,83.6,7.8,4.2,2,6.3,62,67,67,62,58,kaggle,0,1,2,1,0,63.2,1
657,Student_0657,male,group C,associate's degree,free/reduced,none,85.9,4.6,72.0,7.5,1.6,5,1.9,77,67,64,83,64,kaggle,1,2,3,0,0,71.0,1
658,Student_0658,male,group D,some high school,standard,none,84.5,5.3,83.9,5.8,1.1,3,5.9,69,66,61,50,78,kaggle,1,3,0,1,0,64.8,1
659,Student_0659,female,group D,associate's degree,free/reduced,none,82.1,2.9,73.0,7.4,2.6,6,3.0,43,60,58,61,62,kaggle,0,3,3,0,0,56.8,1
660,Student_0660,male,group D,associate's degree,standard,none,90.5,6.3,92.5,9.6,0.6,2,4.9,90,87,85,75,83,kaggle,1,3,3,1,0,84.0,1
661,Student_0661,male,group C,some college,free/reduced,none,84.5,5.8,74.1,7.3,3.2,3,5.2,74,77,73,83,92,kaggle,1,2,2,0,0,79.8,1
662,Student_0662,male,group C,some high school,standard,none,82.5,4.3,72.4,6.9,1.7,2,2.7,73,66,63,70,55,kaggle,1,2,0,1,0,65.4,1
663,Student_0663,female,group D,some college,free/reduced,none,84.3,2.6,81.7,7.8,1.5,4,4.9,55,71,69,57,76,kaggle,0,3,2,0,0,65.6,1
664,Student_0664,female,group C,high school,standard,none,82.4,3.9,71.9,7.8,1.5,1,0.0,65,69,67,72,82,kaggle,0,2,1,1,0,71.0,1
665,Student_0665,male,group D,associate's degree,standard,none,82.0,5.5,82.6,8.5,2.7,3,2.7,80,63,63,78,62,kaggle,1,3,3,1,0,69.2,1
666,Student_0666,female,group C,some high school,free/reduced,completed,82.5,3.8,63.8,6.3,2.1,2,1.9,50,60,60,63,69,kaggle,0,2,0,0,1,60.4,1
667,Student_0667,female,group C,some college,free/reduced,completed,84.4,3.7,85.4,8.1,1.3,4,1.9,63,73,71,58,64,kaggle,0,2,2,0,1,65.8,1
668,Student_0668,female,group B,bachelor's degree,free/reduced,none,97.4,4.7,77.9,8.2,3.2,4,4.0,77,85,87,72,76,kaggle,0,1,4,0,0,79.4,1
669,Student_0669,male,group C,some college,standard,none,72.5,5.1,83.5,7.4,1.1,1,4.4,73,74,61,71,72,kaggle,1,2,2,1,0,70.2,1
670,Student_0670,male,group D,associate's degree,standard,completed,93.5,5.3,87.7,7.9,1.7,5,5.1,81,72,77,73,80,kaggle,1,3,3,1,1,76.6,1
671,Student_0671,female,group C,high school,free/reduced,none,92.2,4.3,75.1,8.4,2.6,7,4.2,66,76,68,75,81,kaggle,0,2,1,0,0,73.2,1
672,Student_0672,male,group D,associate's degree,free/reduced,none,70.5,3.4,75.6,8.0,0.8,4,2.1,52,57,50,41,70,kaggle,1,3,3,0,0,54.0,1
673,Student_0673,female,group C,some college,standard,none,85.6,4.4,84.0,6.7,2.3,2,4.5,69,78,76,73,75,kaggle,0,2,2,1,0,74.2,1
674,Student_0674,female,group C,associate's degree,standard,completed,86.4,4.1,80.1,8.3,0.6,7,4.3,65,84,84,68,90,kaggle,0,2,3,1,1,78.2,1
675,Student_0675,female,group D,high school,standard,completed,80.4,6.0,75.3,7.6,2.6,1,5.4,69,77,78,63,73,kaggle,0,3,1,1,1,72.0,1
676,Student_0676,female,group B,some college,standard,completed,79.1,3.7,61.3,7.5,1.2,4,4.6,50,64,66,53,73,kaggle,0,1,2,1,1,61.2,1
677,Student_0677,female,group E,some college,standard,completed,82.1,5.8,85.3,7.7,2.4,3,4.1,73,78,76,70,77,kaggle,0,4,2,1,1,74.8,1
678,Student_0678,female,group C,some high school,standard,completed,96.6,6.0,72.0,7.5,2.8,5,2.7,70,82,76,43,80,kaggle,0,2,0,1,1,70.2,1
679,Student_0679,male,group D,associate's degree,free/reduced,none,93.1,5.7,84.7,8.6,2.5,4,3.1,81,75,78,69,78,kaggle,1,3,3,0,0,76.2,1
680,Student_0680,male,group D,some college,free/reduced,none,89.8,3.7,73.8,7.4,2.4,3,2.6,63,61,60,56,50,kaggle,1,3,2,0,0,58.0,1
681,Student_0681,female,group D,high school,standard,none,89.9,4.9,85.3,6.7,1.6,2,3.4,67,72,74,72,63,kaggle,0,3,1,1,0,69.6,1
682,Student_0682,male,group B,high school,standard,none,78.2,4.1,74.2,7.1,1.5,3,3.9,60,68,60,57,67,kaggle,1,1,1,1,0,62.4,1
683,Student_0683,male,group B,high school,standard,none,79.5,3.1,71.2,7.5,3.8,2,4.4,62,55,54,59,45,kaggle,1,1,1,1,0,55.0,1
684,Student_0684,female,group C,some high school,free/reduced,completed,78.7,3.1,69.0,8.0,2.2,4,2.4,29,40,44,55,56,kaggle,0,2,0,0,1,44.8,1
685,Student_0685,male,group B,some college,standard,completed,78.5,3.3,80.0,8.0,1.0,3,3.6,62,66,68,72,75,kaggle,1,1,2,1,1,68.6,1
686,Student_0686,female,group E,master's degree,standard,completed,97.9,6.8,96.0,7.3,1.7,1,5.1,94,99,100,94,95,kaggle,0,4,5,1,1,96.4,1
687,Student_0687,male,group E,some college,standard,completed,86.6,4.4,86.3,9.6,0.9,5,3.3,85,75,68,72,62,kaggle,1,4,2,1,1,72.4,1
688,Student_0688,male,group D,associate's degree,free/reduced,none,85.9,5.0,72.3,7.9,0.8,2,2.7,77,78,73,78,85,kaggle,1,3,3,0,0,78.2,1
689,Student_0689,male,group A,high school,free/reduced,none,84.1,3.8,76.1,8.3,1.0,2,0.4,53,58,44,56,72,kaggle,1,0,1,0,0,56.6,1
690,Student_0690,male,group E,some college,free/reduced,none,93.8,5.2,93.6,7.7,0.9,3,3.5,93,90,83,82,84,kaggle,1,4,2,0,0,86.4,1
691,Student_0691,female,group C,associate's degree,standard,none,78.7,4.1,63.7,7.7,2.4,4,3.8,49,53,53,58,61,kaggle,0,2,3,1,0,54.8,1
692,Student_0692,female,group E,associate's degree,free/reduced,none,93.5,4.4,81.1,8.3,2.0,1,3.0,73,76,78,67,77,kaggle,0,4,3,0,0,74.2,1
693,Student_0693,female,group C,bachelor's degree,free/reduced,completed,81.7,5.4,81.6,8.6,2.7,4,3.6,66,74,81,80,80,kaggle,0,2,4,0,1,76.2,1
694,Student_0694,female,group D,associate's degree,standard,none,90.8,3.7,81.9,8.5,2.3,2,4.7,77,77,73,72,73,kaggle,0,3,3,1,0,74.4,1
695,Student_0695,female,group C,some high school,standard,none,84.8,3.9,75.3,8.0,2.1,6,4.0,49,63,56,63,62,kaggle,0,2,0,1,0,58.6,1
696,Student_0696,female,group D,some college,free/reduced,none,88.9,6.8,97.4,7.5,1.3,4,2.8,79,89,86,89,90,kaggle,0,3,2,0,0,86.6,1
697,Student_0697,female,group C,associate's degree,standard,completed,91.3,4.3,93.7,7.3,2.0,2,5.8,75,82,90,82,100,kaggle,0,2,3,1,1,85.8,1
698,Student_0698,female,group A,bachelor's degree,standard,none,78.8,3.8,69.3,7.8,3.3,2,5.4,59,72,70,53,60,kaggle,0,0,4,1,0,62.8,1
699,Student_0699,female,group D,associate's degree,standard,completed,91.0,5.0,85.0,8.3,2.0,3,2.2,57,78,79,69,76,kaggle,0,3,3,1,1,71.8,1
700,Student_0700,male,group C,high school,free/reduced,none,83.2,4.3,86.1,7.3,1.6,5,2.3,66,66,59,73,55,kaggle,1,2,1,0,0,63.8,1
701,Student_0701,female,group E,bachelor's degree,standard,completed,86.6,5.3,88.0,8.6,0.6,3,6.0,79,81,82,83,91,kaggle,0,4,4,1,1,83.2,1
702,Student_0702,female,group B,some high school,standard,none,89.8,4.7,85.3,8.6,0.6,3,3.4,57,67,72,53,65,kaggle,0,1,0,1,0,62.8,1
703,Student_0703,male,group A,bachelor's degree,standard,completed,87.3,5.8,100.0,7.1,2.1,3,1.1,87,84,87,74,70,kaggle,1,0,4,1,1,80.4,1
704,Student_0704,female,group D,some college,standard,none,77.4,5.1,84.5,6.8,2.6,3,1.5,63,64,67,72,72,kaggle,0,3,2,1,0,67.6,1
705,Student_0705,female,group B,some high school,free/reduced,completed,75.8,4.4,77.7,7.3,2.7,3,3.1,59,63,64,56,79,kaggle,0,1,0,0,1,64.2,1
706,Student_0706,male,group A,bachelor's degree,free/reduced,none,87.9,4.1,85.5,7.7,1.9,1,1.9,62,72,65,64,74,kaggle,1,0,4,0,0,67.4,1
707,Student_0707,male,group D,high school,standard,none,70.2,3.5,65.3,6.7,4.2,6,1.9,46,34,36,61,45,kaggle,1,3,1,1,0,44.4,1
708,Student_0708,male,group C,some college,standard,none,91.5,5.5,74.7,8.5,1.7,4,3.4,66,59,52,63,63,kaggle,1,2,2,1,0,60.6,1
709,Student_0709,male,group D,high school,standard,none,80.1,5.1,85.0,8.1,2.4,2,6.6,89,87,79,75,91,kaggle,1,3,1,1,0,84.2,1
710,Student_0710,female,group D,associate's degree,free/reduced,completed,89.6,2.9,82.8,7.3,2.4,7,2.7,42,61,58,48,55,kaggle,0,3,3,0,1,52.8,1
711,Student_0711,male,group C,some college,standard,completed,92.8,6.3,83.8,6.7,0.7,3,6.2,93,84,90,85,82,kaggle,1,2,2,1,1,86.8,1
712,Student_0712,female,group E,some high school,standard,completed,89.5,5.1,97.4,6.7,2.1,1,6.5,80,85,85,66,78,kaggle,0,4,0,1,1,78.8,1
713,Student_0713,female,group D,some college,standard,none,92.0,4.2,98.0,8.2,1.4,4,7.1,98,100,99,87,83,kaggle,0,3,2,1,0,93.4,1
714,Student_0714,male,group D,master's degree,standard,none,91.6,5.8,76.2,6.0,1.9,4,4.7,81,81,84,79,77,kaggle,1,3,5,1,0,80.4,1
715,Student_0715,female,group B,some high school,standard,completed,85.2,4.0,81.6,8.3,2.0,4,0.8,60,70,74,75,80,kaggle,0,1,0,1,1,71.8,1
716,Student_0716,female,group B,associate's degree,free/reduced,completed,96.2,5.2,73.1,7.7,1.4,2,5.1,76,94,87,83,90,kaggle,0,1,3,0,1,86.0,1
717,Student_0717,male,group C,associate's degree,standard,completed,87.9,5.0,86.5,10.0,4.2,4,5.5,73,78,72,66,79,kaggle,1,2,3,1,1,73.6,1
718,Student_0718,female,group C,associate's degree,standard,completed,94.9,6.0,99.7,9.8,2.3,2,4.8,96,96,99,96,92,kaggle,0,2,3,1,1,95.8,1
719,Student_0719,female,group C,high school,standard,none,85.8,5.3,78.5,7.5,2.5,4,6.6,76,76,74,70,78,kaggle,0,2,1,1,0,74.8,1
720,Student_0720,male,group E,associate's degree,free/reduced,completed,89.1,4.7,86.5,7.6,1.7,1,5.5,91,73,80,68,68,kaggle,1,4,3,0,1,76.0,1
721,Student_0721,female,group C,some college,free/reduced,none,86.9,4.8,92.7,8.3,3.0,3,4.6,62,72,70,65,68,kaggle,0,2,2,0,0,67.4,1
722,Student_0722,male,group D,some high school,free/reduced,completed,73.7,3.7,70.3,8.7,2.8,6,4.9,55,59,59,71,63,kaggle,1,3,0,0,1,61.4,1
723,Student_0723,female,group B,some high school,free/reduced,completed,83.5,5.8,79.6,6.4,1.5,2,4.9,74,90,88,77,87,kaggle,0,1,0,0,1,83.2,1
724,Student_0724,male,group C,high school,standard,none,82.7,3.8,78.7,5.8,2.3,3,0.0,50,48,42,54,54,kaggle,1,2,1,1,0,49.6,1
725,Student_0725,male,group B,some college,standard,none,79.0,2.4,80.6,6.7,2.6,4,2.0,47,43,41,64,48,kaggle,1,1,2,1,0,48.6,1
726,Student_0726,male,group E,some college,standard,completed,86.7,5.6,82.7,8.1,0.0,1,5.8,81,74,71,63,69,kaggle,1,4,2,1,1,71.6,1
727,Student_0727,female,group E,associate's degree,standard,completed,86.8,4.2,88.2,8.0,2.0,1,2.7,65,75,77,58,100,kaggle,0,4,3,1,1,75.0,1
728,Student_0728,male,group E,some high school,standard,completed,84.3,4.6,83.7,8.2,1.8,3,3.0,68,51,57,49,65,kaggle,1,4,0,1,1,58.0,1
729,Student_0729,female,group D,high school,free/reduced,none,87.2,5.4,81.3,6.8,3.1,3,2.8,73,92,84,79,87,kaggle,0,3,1,0,0,83.0,1
730,Student_0730,male,group C,some college,standard,none,74.0,4.6,63.1,5.3,2.7,4,5.4,53,39,37,54,44,kaggle,1,2,2,1,0,45.4,1
731,Student_0731,female,group B,associate's degree,free/reduced,completed,88.5,4.6,91.1,8.3,0.6,3,6.5,68,77,80,82,73,kaggle,0,1,3,0,1,76.0,1
732,Student_0732,male,group A,some high school,free/reduced,none,74.5,3.1,80.8,6.6,2.5,4,1.6,55,46,43,57,50,kaggle,1,0,0,0,0,50.2,1
733,Student_0733,female,group C,some college,standard,completed,94.0,5.5,93.9,6.2,0.3,4,4.8,87,89,94,78,88,kaggle,0,2,2,1,1,87.2,1
734,Student_0734,male,group D,some high school,standard,none,71.1,3.2,63.2,7.3,3.0,4,1.9,55,47,44,56,37,kaggle,1,3,0,1,0,47.8,1
735,Student_0735,female,group E,some college,free/reduced,none,86.9,4.4,86.9,8.0,2.6,3,4.2,53,58,57,59,48,kaggle,0,4,2,0,0,55.0,1
736,Student_0736,male,group C,master's degree,standard,none,85.7,2.8,71.8,7.3,3.1,3,4.2,67,57,59,50,56,kaggle,1,2,5,1,0,57.8,1
737,Student_0737,male,group C,associate's degree,standard,none,91.8,4.4,85.2,7.4,0.7,4,5.6,92,79,84,100,80,kaggle,1,2,3,1,0,87.0,1
738,Student_0738,female,group B,some college,free/reduced,completed,89.1,3.3,79.4,7.3,2.1,6,4.1,53,66,73,65,68,kaggle,0,1,2,0,1,65.0,1
739,Student_0739,male,group D,associate's degree,standard,none,95.8,5.5,93.4,7.3,0.4,2,8.4,81,71,73,75,83,kaggle,1,3,3,1,0,76.6,1
740,Student_0740,male,group C,high school,free/reduced,none,87.7,5.3,80.3,6.3,2.9,4,1.8,61,60,55,67,49,kaggle,1,2,1,0,0,58.4,1
741,Student_0741,male,group D,bachelor's degree,standard,none,78.3,4.7,85.4,7.1,2.3,4,1.4,80,73,72,79,66,kaggle,1,3,4,1,0,74.0,1
742,Student_0742,female,group A,associate's degree,free/reduced,none,73.6,3.4,73.2,7.7,3.0,3,2.4,37,57,56,50,72,kaggle,0,0,3,0,0,54.4,1
743,Student_0743,female,group C,high school,standard,none,86.6,5.2,86.5,8.0,1.5,3,1.9,81,84,82,72,81,kaggle,0,2,1,1,0,80.0,1
744,Student_0744,female,group C,associate's degree,standard,completed,85.5,5.3,82.9,7.7,2.4,1,1.5,59,73,72,70,79,kaggle,0,2,3,1,1,70.6,1
745,Student_0745,male,group B,some college,free/reduced,none,83.3,2.9,53.5,6.5,4.0,1,1.6,55,55,47,61,72,kaggle,1,1,2,0,0,58.0,1
746,Student_0746,male,group D,associate's degree,standard,none,83.9,4.9,80.4,7.5,1.5,4,2.6,72,79,74,66,69,kaggle,1,3,3,1,0,72.0,1
747,Student_0747,male,group D,high school,standard,none,87.4,5.4,82.5,5.8,2.0,3,2.4,69,75,71,81,72,kaggle,1,3,1,1,0,73.6,1
748,Student_0748,male,group C,some college,standard,none,81.3,4.8,70.4,7.6,0.9,4,4.5,69,64,68,69,65,kaggle,1,2,2,1,0,67.0,1
749,Student_0749,female,group C,bachelor's degree,free/reduced,none,78.8,4.0,75.9,8.5,1.4,4,2.5,50,60,59,63,47,kaggle,0,2,4,0,0,55.8,1
750,Student_0750,male,group B,some college,standard,completed,83.7,6.1,86.4,6.6,1.5,1,4.2,87,84,86,91,79,kaggle,1,1,2,1,1,85.4,1
751,Student_0751,male,group D,some high school,standard,completed,81.2,2.3,92.0,7.1,3.0,3,5.1,71,69,68,69,76,kaggle,1,3,0,1,1,70.6,1
752,Student_0752,male,group E,some college,standard,none,78.7,5.0,90.2,7.8,1.7,2,2.6,68,72,65,71,73,kaggle,1,4,2,1,0,69.8,1
753,Student_0753,male,group C,master's degree,free/reduced,completed,83.2,4.3,80.2,8.7,1.5,5,3.7,79,77,75,81,80,kaggle,1,2,5,0,1,78.4,1
754,Student_0754,female,group C,some high school,standard,completed,95.5,3.7,85.9,7.4,1.1,1,4.9,77,90,85,72,80,kaggle,0,2,0,1,1,80.8,1
755,Student_0755,male,group C,associate's degree,free/reduced,none,76.9,4.2,72.1,6.8,1.8,4,0.3,58,55,53,60,53,kaggle,1,2,3,0,0,55.8,1
756,Student_0756,female,group E,associate's degree,standard,none,100.0,6.6,87.0,6.3,1.6,1,1.0,84,95,92,83,98,kaggle,0,4,3,1,0,90.4,1
757,Student_0757,male,group D,some college,standard,none,84.0,3.6,73.9,7.4,0.9,5,3.7,55,58,52,51,55,kaggle,1,3,2,1,0,54.2,1
758,Student_0758,male,group E,bachelor's degree,free/reduced,completed,86.9,5.3,74.7,9.2,3.2,3,4.5,70,68,72,86,72,kaggle,1,4,4,0,1,73.6,1
759,Student_0759,female,group D,some college,free/reduced,completed,78.3,5.2,66.4,7.6,1.6,3,6.4,52,59,65,47,65,kaggle,0,3,2,0,1,57.6,1
760,Student_0760,male,group B,some college,standard,completed,90.8,5.8,86.5,7.6,2.5,5,4.2,69,77,77,60,87,kaggle,1,1,2,1,1,74.0,1
761,Student_0761,female,group C,high school,free/reduced,none,81.0,5.5,80.9,7.7,0.8,4,4.7,53,72,64,73,76,kaggle,0,2,1,0,0,67.6,1
762,Student_0762,female,group D,some high school,standard,none,81.6,4.3,66.0,7.3,3.1,5,2.8,48,58,54,62,49,kaggle,0,3,0,1,0,54.2,1
763,Student_0763,male,group D,some high school,standard,completed,100.0,5.1,92.1,7.1,2.2,2,4.7,78,81,86,67,70,kaggle,1,3,0,1,1,76.4,1
764,Student_0764,female,group B,high school,standard,none,83.2,2.8,71.7,8.1,2.5,2,6.0,62,62,63,68,69,kaggle,0,1,1,1,0,64.8,1
765,Student_0765,male,group D,some college,standard,none,88.9,3.8,77.1,7.6,1.2,4,0.2,60,63,59,74,63,kaggle,1,3,2,1,0,63.8,1
766,Student_0766,female,group B,high school,standard,none,83.3,4.0,87.1,7.6,2.1,3,4.5,74,72,72,70,68,kaggle,0,1,1,1,0,71.2,1
767,Student_0767,female,group C,high school,standard,completed,85.8,6.2,79.8,6.8,0.7,4,7.0,58,75,77,86,83,kaggle,0,2,1,1,1,75.8,1
768,Student_0768,male,group B,high school,standard,completed,93.7,4.2,81.2,8.5,1.8,3,4.1,76,62,60,55,65,kaggle,1,1,1,1,1,63.6,1
769,Student_0769,female,group D,some high school,standard,none,83.3,4.7,77.1,8.1,2.9,4,6.3,68,71,75,74,73,kaggle,0,3,0,1,0,72.2,1
770,Student_0770,male,group A,some college,free/reduced,none,91.6,4.4,72.8,6.9,3.0,1,2.4,58,60,57,70,68,kaggle,1,0,2,0,0,62.6,1
771,Student_0771,male,group B,high school,standard,none,83.4,3.5,68.4,8.0,2.5,7,2.9,52,48,49,62,51,kaggle,1,1,1,1,0,52.4,1
772,Student_0772,male,group D,bachelor's degree,standard,none,84.4,6.1,76.8,7.2,0.8,3,4.0,75,73,74,70,85,kaggle,1,3,4,1,0,75.4,1
773,Student_0773,female,group B,some high school,free/reduced,completed,87.3,3.7,75.6,6.8,2.7,5,0.2,52,67,72,58,63,kaggle,0,1,0,0,1,62.4,1
774,Student_0774,female,group C,bachelor's degree,free/reduced,none,91.8,4.8,70.7,7.0,1.8,2,2.2,62,78,79,71,82,kaggle,0,2,4,0,0,74.4,1
775,Student_0775,male,group B,some college,standard,none,87.2,3.6,73.4,6.0,0.0,4,1.9,66,65,60,72,76,kaggle,1,1,2,1,0,67.8,1
776,Student_0776,female,group B,some high school,free/reduced,none,73.3,2.6,70.0,7.7,3.2,2,4.4,49,58,55,61,49,kaggle,0,1,0,0,0,54.4,1
777,Student_0777,female,group B,high school,standard,none,82.2,4.0,77.9,6.1,1.9,4,5.1,66,72,70,76,68,kaggle,0,1,1,1,0,70.4,1
778,Student_0778,female,group C,some college,free/reduced,none,76.0,3.0,63.6,6.1,4.0,4,3.1,35,44,43,39,59,kaggle,0,2,2,0,0,44.0,1
779,Student_0779,female,group A,some college,standard,completed,87.9,4.5,83.4,6.0,0.6,3,5.3,72,79,82,70,87,kaggle,0,0,2,1,1,78.0,1
780,Student_0780,male,group E,associate's degree,standard,completed,94.2,4.8,91.9,7.7,0.0,4,4.2,94,85,82,75,79,kaggle,1,4,3,1,1,83.0,1
781,Student_0781,female,group D,associate's degree,free/reduced,none,81.8,2.5,77.6,7.2,2.7,2,4.9,46,56,57,52,54,kaggle,0,3,3,0,0,53.0,1
782,Student_0782,female,group B,master's degree,standard,none,83.4,5.1,82.3,7.5,1.8,2,4.4,77,90,84,85,91,kaggle,0,1,5,1,0,85.4,1
783,Student_0783,female,group B,high school,free/reduced,completed,91.2,3.8,77.1,6.9,0.0,4,4.3,76,85,82,76,90,kaggle,0,1,1,0,1,81.8,1
784,Student_0784,female,group C,associate's degree,standard,completed,85.4,4.5,66.5,6.4,1.3,7,2.9,52,59,62,79,53,kaggle,0,2,3,1,1,61.0,1
785,Student_0785,male,group C,bachelor's degree,standard,completed,92.9,5.2,83.4,8.1,4.2,3,5.4,91,81,79,82,68,kaggle,1,2,4,1,1,80.2,1
786,Student_0786,female,group B,some high school,standard,completed,83.1,2.0,63.7,6.7,2.4,5,2.1,32,51,44,48,55,kaggle,0,1,0,1,1,46.0,1
787,Student_0787,female,group E,some high school,free/reduced,none,92.0,4.6,77.6,7.9,2.5,3,5.5,72,79,77,73,81,kaggle,0,4,0,0,0,76.4,1
788,Student_0788,female,group B,some college,standard,none,76.2,1.9,50.8,6.2,2.5,8,0.5,19,38,32,33,42,kaggle,0,1,2,1,0,32.8,0
789,Student_0789,male,group C,associate's degree,free/reduced,none,84.0,4.5,74.1,7.6,0.0,1,1.9,68,65,61,66,70,kaggle,1,2,3,0,0,66.0,1
790,Student_0790,female,group C,master's degree,free/reduced,none,74.5,5.0,75.9,8.4,2.0,4,4.4,52,65,61,69,59,kaggle,0,2,5,0,0,61.2,1
791,Student_0791,female,group B,high school,standard,none,84.1,2.3,77.5,7.8,2.0,1,3.1,48,62,60,58,46,kaggle,0,1,1,1,0,54.8,1
792,Student_0792,female,group D,some college,free/reduced,none,85.6,4.4,73.8,7.2,1.6,1,2.9,60,66,70,57,65,kaggle,0,3,2,0,0,63.6,1
793,Student_0793,male,group D,high school,free/reduced,none,87.3,4.4,76.9,7.8,1.8,4,5.1,66,74,69,61,72,kaggle,1,3,1,0,0,68.4,1
794,Student_0794,male,group E,some high school,standard,completed,83.6,5.7,80.2,7.6,1.8,3,3.4,89,84,77,77,76,kaggle,1,4,0,1,1,80.6,1
795,Student_0795,female,group B,high school,standard,none,74.1,3.6,68.9,7.2,2.4,4,2.6,42,52,51,52,47,kaggle,0,1,1,1,0,48.8,1
796,Student_0796,female,group E,associate's degree,free/reduced,completed,90.1,3.7,72.1,7.2,0.8,3,5.7,57,68,73,72,56,kaggle,0,4,3,0,1,65.2,1
797,Student_0797,male,group D,high school,standard,none,85.8,4.2,84.0,7.4,2.4,8,6.1,70,70,70,58,66,kaggle,1,3,1,1,0,66.8,1
798,Student_0798,female,group E,associate's degree,free/reduced,none,91.9,4.3,71.7,7.8,0.0,3,6.5,70,84,81,70,87,kaggle,0,4,3,0,0,78.4,1
799,Student_0799,male,group E,some college,standard,none,83.4,4.9,73.0,6.6,0.1,4,3.0,69,60,54,66,70,kaggle,1,4,2,1,0,63.8,1
800,Student_0800,female,group C,associate's degree,standard,none,81.5,3.8,74.4,6.5,3.1,3,5.0,52,55,57,42,69,kaggle,0,2,3,1,0,55.0,1
801,Student_0801,male,group C,some high school,standard,completed,90.5,6.0,81.0,6.4,2.4,4,2.3,67,73,68,62,64,kaggle,1,2,0,1,1,66.8,1
802,Student_0802,male,group C,some high school,standard,completed,85.3,4.8,100.0,6.4,1.7,3,2.7,76,80,73,68,66,kaggle,1,2,0,1,1,72.6,1
803,Student_0803,female,group E,associate's degree,standard,none,93.1,5.0,93.4,6.9,0.0,2,1.2,87,94,95,76,92,kaggle,0,4,3,1,0,88.8,1
804,Student_0804,female,group B,some college,standard,none,88.1,4.0,80.3,7.9,0.8,6,6.9,82,85,87,79,87,kaggle,0,1,2,1,0,84.0,1
805,Student_0805,female,group C,some college,standard,none,85.5,3.3,82.2,6.9,1.5,5,2.7,73,76,78,70,78,kaggle,0,2,2,1,0,75.0,1
806,Student_0806,male,group A,some college,free/reduced,none,86.5,3.6,70.9,8.1,0.1,3,3.9,75,81,74,69,60,kaggle,1,0,2,0,0,71.8,1
807,Student_0807,female,group D,some college,free/reduced,none,87.4,4.8,79.9,7.6,1.1,1,2.5,64,74,75,71,66,kaggle,0,3,2,0,0,70.0,1
808,Student_0808,female,group E,high school,free/reduced,none,75.2,3.5,60.2,5.6,3.4,4,3.7,41,45,40,63,49,kaggle,0,4,1,0,0,47.6,1
809,Student_0809,male,group C,high school,standard,none,94.7,3.6,90.4,8.2,3.1,7,3.6,90,75,69,91,76,kaggle,1,2,1,1,0,80.2,1
810,Student_0810,male,group B,bachelor's degree,standard,none,76.9,4.4,68.5,8.0,1.9,4,1.2,59,54,51,44,63,kaggle,1,1,4,1,0,54.2,1
811,Student_0811,male,group A,some high school,standard,none,75.9,2.6,63.8,6.3,3.6,6,3.2,51,31,36,54,44,kaggle,1,0,0,1,0,43.2,1
812,Student_0812,male,group A,high school,free/reduced,none,76.9,3.5,64.1,7.5,0.7,6,0.7,45,47,49,50,56,kaggle,1,0,1,0,0,49.4,1
813,Student_0813,female,group C,master's degree,standard,completed,90.7,5.4,88.0,6.7,2.8,4,2.2,54,64,67,62,67,kaggle,0,2,5,1,1,62.8,1
814,Student_0814,male,group E,some high school,standard,completed,90.7,5.8,83.9,7.8,0.7,2,1.1,87,84,76,76,83,kaggle,1,4,0,1,1,81.2,1
815,Student_0815,female,group C,high school,standard,none,93.7,4.7,97.0,6.7,2.0,1,2.0,72,80,83,73,81,kaggle,0,2,1,1,0,77.8,1
816,Student_0816,male,group B,some high school,standard,completed,84.3,4.7,95.2,6.4,1.1,4,4.8,94,86,87,84,83,kaggle,1,1,0,1,1,86.8,1
817,Student_0817,female,group A,bachelor's degree,standard,none,83.1,2.1,76.4,7.0,3.6,3,0.3,45,59,64,51,61,kaggle,0,0,4,1,0,56.0,1
818,Student_0818,male,group D,bachelor's degree,free/reduced,completed,90.1,3.9,82.1,7.4,1.1,4,1.5,61,70,76,58,73,kaggle,1,3,4,0,1,67.6,1
819,Student_0819,female,group B,high school,free/reduced,none,85.4,4.2,81.1,7.2,2.6,2,3.7,60,72,68,62,74,kaggle,0,1,1,0,0,67.2,1
820,Student_0820,female,group C,some high school,standard,none,95.9,4.5,74.2,6.8,1.2,3,3.6,77,91,88,79,87,kaggle,0,2,0,1,0,84.4,1
821,Student_0821,female,group A,some high school,standard,completed,89.1,5.3,87.5,7.5,1.2,3,7.5,85,90,92,85,89,kaggle,0,0,0,1,1,88.2,1
